"intnr","id","inttime","ctry","weight","compd","gdr","b_y","b_m","ageq","smas1","smas2","smas3","smas4","smas5","smas6","smas7","smas8","smas9","smas"
2217,3217,1888,"The Netherlands",1.02252716450831,"20210420","Boy",2008,12,12,4,4,3,4,5,4,5,4,5,4.22222222222222
2221,3221,1029,"The Netherlands",1.19020015877056,"20210416","Girl",2008,12,12,3,2,1,1,2,3,4,3,1,2.22222222222222
2222,3222,1711,"The Netherlands",1.27774665221551,"20210416","Boy",2008,3,13,4,4,4,4,3,4,4,4,4,3.88888888888889
2223,3223,814,"The Netherlands",1,"20210417","Girl",2006,5,14,5,4,5,4,4,3,3,4,3,3.88888888888889
2224,3224,750,"The Netherlands",1.32760449211025,"20210417","Girl",2009,2,12,4,4,4,4,4,4,4,4,4,4
2225,3225,996,"The Netherlands",1.14057425291242,"20210410","Boy",2009,1,12,4,4,3,3,3,3,2,3,3,3.11111111111111
2226,3226,758,"The Netherlands",0.952553073693004,"20210409","Boy",2009,2,12,3,2,2,2,3,3,2,4,3,2.66666666666667
2229,3229,1006,"The Netherlands",0.737735485769457,"20210409","Boy",2007,7,13,4,5,4,4,3,5,4,5,4,4.22222222222222
2230,3230,1846,"The Netherlands",0.800871146403427,"20210410","Boy",2006,7,14,2,2,2,3,3,3,2,2,3,2.44444444444444
2231,3231,1788,"The Netherlands",0.897902576081357,"20210421","Girl",2007,8,13,5,5,5,5,5,4,5,5,4,4.77777777777778
2232,3232,864,"The Netherlands",0.779388604867275,"20210411","Boy",2006,10,14,2,2,2,2,3,2,2,2,2,2.11111111111111
2233,3233,393,"The Netherlands",0.81473650787772,"20210416","Boy",2008,2,13,4,5,3,2,2,4,4,5,5,3.77777777777778
2236,3236,750,"The Netherlands",1.05781820306437,"20210409","Girl",2007,12,13,4,5,4,2,2,4,3,4,3,3.44444444444444
2237,3237,573,"The Netherlands",0.901144423517059,"20210410","Girl",2007,11,13,3,4,2,3,3,2,4,3,2,2.88888888888889
2240,3240,598,"The Netherlands",1.48191986347657,"20210418","Girl",2007,10,13,5,4,4,4,3,3,3,4,4,3.77777777777778
2241,3241,540,"The Netherlands",0.857881866810138,"20210411","Girl",2008,4,13,4,4,3,3,2,2,3,3,4,3.11111111111111
2242,3242,251,"The Netherlands",1.38653191645373,"20210412","Girl",2009,3,12,4,4,4,3,4,4,4,4,4,3.88888888888889
2244,3244,882,"The Netherlands",1.17248984279617,"20210422","Girl",2006,11,14,2,4,1,1,2,1,2,2,4,2.11111111111111
2245,3245,1329,"The Netherlands",0.864677329199558,"20210412","Boy",2007,5,13,4,4,3,3,3,3,4,4,4,3.55555555555556
2248,3248,610,"The Netherlands",0.923673425501041,"20210410","Boy",2008,2,13,5,3,3,3,2,2,4,4,4,3.33333333333333
2250,3250,932,"The Netherlands",1.12690393304797,"20210411","Girl",2008,7,12,4,3,2,2,2,3,4,3,3,2.88888888888889
2251,3251,749,"The Netherlands",0.780110313299649,"20210411","Boy",2007,9,13,4,4,4,4,4,4,4,4,4,4
2253,3253,2153,"The Netherlands",0.857881866810138,"20210422","Girl",2008,2,13,4,4,3,3,3,1,3,4,3,3.11111111111111
2255,3255,461,"The Netherlands",0.878356666070866,"20210414","Girl",2008,3,13,4,3,4,5,4,5,4,4,3,4
2256,3256,1203,"The Netherlands",0.906822466820736,"20210409","Boy",2008,7,12,4,4,3,2,4,3,4,3,4,3.44444444444444
2259,3259,925,"The Netherlands",1.14103901345652,"20210417","Girl",2006,11,14,3,5,5,4,2,4,4,5,3,3.88888888888889
2264,3264,481,"The Netherlands",0.923673425501041,"20210408","Boy",2008,5,12,4,4,4,4,5,4,4,5,4,4.22222222222222
2265,3265,296,"The Netherlands",0.68329658275835,"20210416","Boy",2008,4,13,3,4,3,3,4,3,3,3,4,3.33333333333333
2266,3266,992,"The Netherlands",0.924996342934502,"20210409","Boy",2008,9,12,3,2,3,4,3,4,3,4,4,3.33333333333333
2267,3267,1074,"The Netherlands",1,"20210409","Boy",2006,5,14,5,4,5,5,5,5,5,5,5,4.88888888888889
2268,3268,1933,"The Netherlands",2.92704716801076,"20210422","Boy",2009,2,12,5,3,3,4,4,3,3,4,4,3.66666666666667
2269,3269,999,"The Netherlands",0.964501221086224,"20210409","Girl",2008,4,13,4,3,2,2,4,3,5,2,3,3.11111111111111
2270,3270,896,"The Netherlands",0.924996342934502,"20210409","Boy",2009,1,12,5,4,3,4,3,3,5,4,5,4
2271,3271,430,"The Netherlands",1.07513648130036,"20210409","Girl",2008,11,12,4,4,3,4,3,4,4,3,4,3.66666666666667
2272,3272,1355,"The Netherlands",1.15796515257026,"20210411","Girl",2008,6,12,3,2,2,2,4,2,4,4,2,2.77777777777778
2273,3273,359,"The Netherlands",0.9681479832124,"20210412","Boy",2008,8,12,3,4,4,4,4,3,4,4,4,3.77777777777778
2274,3274,2653,"The Netherlands",0.737025202263952,"20210409","Boy",2007,9,13,4,4,2,3,5,3,4,3,4,3.55555555555556
2275,3275,737,"The Netherlands",0.983005184896656,"20210411","Girl",2006,10,14,2,4,5,1,4,3,4,4,4,3.44444444444444
2276,3276,583,"The Netherlands",0.947072942488836,"20210416","Boy",2009,2,12,4,4,4,4,3,4,3,4,2,3.55555555555556
2279,3279,385,"The Netherlands",0.994833360869473,"20210416","Boy",2008,8,12,4,4,3,3,3,3,4,4,2,3.33333333333333
2282,3282,213,"The Netherlands",1.38843342538306,"20210408","Boy",2007,4,14,4,4,3,3,4,3,4,4,4,3.66666666666667
2284,3284,661,"The Netherlands",0.901144423517059,"20210409","Boy",2008,5,12,4,4,4,3,4,4,4,4,4,3.88888888888889
2287,3287,297,"The Netherlands",0.947072942488836,"20210409","Boy",2008,8,12,4,4,3,3,4,3,3,4,2,3.33333333333333
2289,3289,431,"The Netherlands",0.932197205794996,"20210412","Girl",2007,2,14,3,3,2,3,3,3,3,3,3,2.88888888888889
2290,3290,699,"The Netherlands",0.883439178259921,"20210409","Girl",2007,8,13,4,4,4,4,4,5,3,4,3,3.88888888888889
2291,3291,960,"The Netherlands",0.952553073693004,"20210409","Boy",2008,7,12,3,2,2,2,2,1,3,3,3,2.33333333333333
2293,3293,923,"The Netherlands",1.07280300978368,"20210408","Girl",2008,8,12,3,3,2,2,2,2,2,2,4,2.44444444444444
2294,3294,867,"The Netherlands",1.00731184207502,"20210411","Boy",2006,7,14,4,3,3,3,2,4,3,4,2,3.11111111111111
2298,3298,845,"The Netherlands",0.979468845154907,"20210419","Girl",2006,7,14,4,4,3,2,3,2,4,2,2,2.88888888888889
2303,3303,2844,"The Netherlands",0.923673425501041,"20210418","Boy",2007,9,13,3,4,4,2,3,3,4,3,2,3.11111111111111
2305,3305,357,"The Netherlands",1.69062079052805,"20210409","Girl",2008,6,12,4,5,5,5,5,4,5,4,2,4.33333333333333
2306,3306,529,"The Netherlands",1.19120010074289,"20210409","Boy",2009,2,12,5,4,4,3,3,4,3,4,4,3.77777777777778
2309,3309,1291,"The Netherlands",1.05552231906303,"20210411","Girl",2008,11,12,3,4,3,2,3,4,4,4,2,3.22222222222222
2313,3313,356,"The Netherlands",0.952941219474549,"20210409","Girl",2006,7,14,4,4,4,4,4,3,4,4,4,3.88888888888889
2315,3315,426,"The Netherlands",0.95638178210464,"20210409","Girl",2007,4,14,4,4,4,3,4,4,4,4,5,4
2318,3318,871,"The Netherlands",0.722544491263327,"20210411","Boy",2007,7,13,3,4,2,4,4,5,5,3,4,3.77777777777778
2320,3320,808,"The Netherlands",1.48191986347657,"20210411","Girl",2007,10,13,5,3,3,3,4,4,2,5,3,3.55555555555556
2326,3326,611,"The Netherlands",0.857881866810138,"20210422","Girl",2008,1,13,4,4,4,4,2,4,3,3,2,3.33333333333333
2330,3330,313,"The Netherlands",0.906822466820736,"20210409","Boy",2009,1,12,4,3,3,3,2,3,2,2,2,2.66666666666667
2331,3331,150,"The Netherlands",2.47519226434802,"20210409","Boy",2008,5,12,3,4,4,4,4,4,4,4,4,3.88888888888889
2332,3332,480,"The Netherlands",1.48191986347657,"20210410","Girl",2008,1,13,3,5,4,5,5,4,5,5,4,4.44444444444444
2337,3337,2925,"The Netherlands",1.05552231906303,"20210416","Girl",2009,3,12,4,2,4,5,3,3,4,5,2,3.55555555555556
2338,3338,484,"The Netherlands",0.947072942488836,"20210410","Boy",2008,7,12,5,5,3,3,3,3,4,5,2,3.66666666666667
2345,3345,593,"The Netherlands",0.779388604867275,"20210414","Girl",2007,3,14,4,4,4,4,4,3,4,4,3,3.77777777777778
2346,3346,716,"The Netherlands",0.779388604867275,"20210412","Boy",2007,4,14,3,3,1,2,3,2,2,1,4,2.33333333333333
2350,3350,684,"The Netherlands",0.878356666070866,"20210410","Girl",2007,7,13,4,5,4,4,4,4,4,4,4,4.11111111111111
2351,3351,1357,"The Netherlands",0.841026623125398,"20210410","Girl",2008,3,13,4,5,5,1,5,3,1,4,3,3.44444444444444
2352,3352,626,"The Netherlands",1.19120010074289,"20210409","Boy",2008,12,12,4,4,4,4,3,3,2,4,3,3.44444444444444
2354,3354,887,"The Netherlands",1.59785456164817,"20210417","Boy",2008,6,12,4,5,4,4,4,4,4,4,5,4.22222222222222
2355,3355,669,"The Netherlands",1.30824223350977,"20210409","Boy",2008,5,12,4,4,4,4,4,2,3,4,3,3.55555555555556
2359,3359,689,"The Netherlands",1,"20210411","Girl",2006,6,14,4,3,4,4,3,4,4,4,3,3.66666666666667
2360,3360,411,"The Netherlands",0.924996342934502,"20210409","Boy",2009,2,12,4,4,3,3,4,3,3,4,2,3.33333333333333
2361,3361,1568,"The Netherlands",0.937591260219665,"20210408","Girl",2007,2,14,3,4,3,2,3,3,5,4,3,3.33333333333333
2368,3368,243,"The Netherlands",0.76683422786695,"20210409","Boy",2007,3,14,4,4,4,3,4,4,4,4,4,3.88888888888889
2372,3372,934,"The Netherlands",1.00731184207502,"20210411","Boy",2007,5,13,5,5,3,3,3,5,5,4,5,4.22222222222222
2376,3376,847,"The Netherlands",1.14057425291242,"20210412","Boy",2008,11,12,4,5,3,4,4,4,4,5,5,4.22222222222222
2379,3379,838,"The Netherlands",0.979069894314465,"20210408","Boy",2008,7,12,4,4,1,3,2,3,3,2,4,2.88888888888889
2380,3380,599,"The Netherlands",0.864677329199558,"20210417","Boy",2007,3,14,2,4,4,3,4,2,3,4,4,3.33333333333333
2382,3382,1808,"The Netherlands",0.947072942488836,"20210412","Boy",2008,6,12,3,5,5,4,5,5,5,5,5,4.66666666666667
2384,3384,226,"The Netherlands",1.15796515257026,"20210409","Girl",2008,9,12,3,3,3,3,3,3,3,3,3,3
2385,3385,837,"The Netherlands",0.910467364834782,"20210409","Girl",2007,1,14,4,4,4,2,3,4,3,3,4,3.44444444444444
2390,3390,282,"The Netherlands",1.3452705369928,"20210410","Boy",2007,10,13,4,4,4,4,3,3,3,3,3,3.44444444444444
2391,3391,1581,"The Netherlands",0.979069894314465,"20210410","Boy",2008,6,12,3,3,1,2,3,2,3,3,3,2.55555555555556
2392,3392,718,"The Netherlands",0.947072942488836,"20210409","Boy",2009,1,12,4,3,4,4,5,4,4,4,4,4
2395,3395,295,"The Netherlands",0.782956383226922,"20210409","Boy",2006,12,14,1,3,4,3,2,4,4,4,4,3.22222222222222
2396,3396,798,"The Netherlands",1.12690393304797,"20210409","Girl",2009,2,12,4,4,4,4,5,4,4,3,4,4
2397,3397,860,"The Netherlands",0.792670440931319,"20210411","Boy",2007,12,13,5,4,4,3,4,4,3,4,4,3.88888888888889
2398,3398,603,"The Netherlands",0.883439178259921,"20210408","Girl",2007,12,13,3,3,4,4,3,3,3,4,4,3.44444444444444
2399,3399,1562,"The Netherlands",0.907191978320753,"20210410","Girl",2007,4,14,4,4,3,3,3,3,4,4,4,3.55555555555556
2400,3400,1578,"The Netherlands",0.908032031788878,"20210409","Girl",2007,10,13,4,3,3,3,2,3,3,3,2,2.88888888888889
2404,3404,576,"The Netherlands",1.05781820306437,"20210410","Girl",2008,1,13,4,4,4,4,4,4,4,4,3,3.88888888888889
2405,3405,1300,"The Netherlands",1.64189674647737,"20210412","Boy",2009,2,12,4,5,4,5,3,4,4,3,4,4
2406,3406,844,"The Netherlands",1.85986917411667,"20210409","Girl",2008,7,12,5,4,4,2,3,2,3,4,4,3.44444444444444
2407,3407,580,"The Netherlands",0.995098929164779,"20210409","Boy",2008,11,12,2,2,2,2,2,1,2,1,4,2
2409,3409,1042,"The Netherlands",0.800871146403427,"20210411","Boy",2006,9,14,4,4,2,2,3,2,4,2,3,2.88888888888889
2410,3410,478,"The Netherlands",1.07513648130036,"20210411","Girl",2008,4,13,4,4,2,2,2,2,4,5,3,3.11111111111111
2411,3411,445,"The Netherlands",0.734373770152013,"20210414","Boy",2008,2,13,4,4,3,4,4,3,4,4,4,3.77777777777778
2415,3415,446,"The Netherlands",0.857564759318448,"20210423","Boy",2008,10,12,3,4,3,3,3,4,4,4,3,3.44444444444444
2416,3416,692,"The Netherlands",0.771407874851546,"20210418","Boy",2007,10,13,4,3,1,2,3,1,3,1,2,2.22222222222222
2417,3417,831,"The Netherlands",0.878356666070866,"20210410","Girl",2008,3,13,4,4,3,3,4,4,3,4,4,3.66666666666667
2418,3418,1424,"The Netherlands",0.864677329199558,"20210416","Boy",2007,5,13,4,2,4,2,4,3,3,4,4,3.33333333333333
2419,3419,645,"The Netherlands",0.947072942488836,"20210409","Boy",2009,1,12,5,4,5,5,4,4,3,4,3,4.11111111111111
2421,3421,769,"The Netherlands",1.69062079052805,"20210416","Girl",2007,6,13,3,4,2,3,3,3,4,4,2,3.11111111111111
2423,3423,448,"The Netherlands",1.00731184207502,"20210409","Boy",2007,3,14,4,4,3,3,3,3,3,3,3,3.22222222222222
2424,3424,356,"The Netherlands",0.76683422786695,"20210416","Boy",2007,1,14,4,4,4,4,4,4,4,4,4,4
2431,3431,754,"The Netherlands",1.19120010074289,"20210412","Boy",2009,1,12,4,4,4,2,4,3,3,3,4,3.44444444444444
2433,3433,1217,"The Netherlands",1.32760449211025,"20210417","Girl",2008,10,12,4,2,4,3,1,2,3,3,2,2.66666666666667
2438,3438,1017,"The Netherlands",0.897902576081357,"20210409","Girl",2007,12,13,4,4,4,4,3,4,4,4,3,3.77777777777778
2439,3439,786,"The Netherlands",0.907191978320753,"20210420","Girl",2007,1,14,4,5,3,3,5,4,5,5,3,4.11111111111111
2443,3443,258,"The Netherlands",0.922651756741203,"20210422","Girl",2007,12,13,4,4,4,4,4,4,4,4,4,4
2446,3446,737,"The Netherlands",0.927008317732841,"20210423","Boy",2008,2,13,3,3,3,3,3,4,4,4,3,3.33333333333333
2447,3447,2067,"The Netherlands",0.878356666070866,"20210419","Girl",2008,3,13,5,3,3,3,3,3,4,5,3,3.55555555555556
2448,3448,949,"The Netherlands",0.906822466820736,"20210409","Boy",2009,1,12,4,4,4,3,4,2,4,4,4,3.66666666666667
2449,3449,552,"The Netherlands",1.19120010074289,"20210416","Boy",2008,11,12,5,4,4,3,3,5,5,5,4,4.22222222222222
2452,3452,2109,"The Netherlands",0.897902576081357,"20210409","Girl",2007,6,13,5,5,5,5,5,5,5,5,5,5
2455,3455,1335,"The Netherlands",1.10237302796699,"20210409","Girl",2008,12,12,4,3,3,4,3,3,4,3,4,3.44444444444444
2456,3456,927,"The Netherlands",1,"20210410","Boy",2006,5,14,4,4,3,3,4,3,4,4,2,3.44444444444444
2465,3465,287,"The Netherlands",1.64189674647737,"20210409","Boy",2008,8,12,4,4,4,4,4,4,4,4,4,4
2468,3468,358,"The Netherlands",0.906822466820736,"20210409","Boy",2008,12,12,3,3,3,3,3,3,3,3,3,3
2469,3469,1171,"The Netherlands",0.841026623125398,"20210414","Girl",2008,6,12,4,5,5,5,4,5,5,5,5,4.77777777777778
2470,3470,1341,"The Netherlands",1.10477081771781,"20210409","Girl",2007,11,13,4,5,4,4,3,3,4,5,4,4
2472,3472,853,"The Netherlands",0.792670440931319,"20210410","Boy",2007,7,13,4,4,2,3,3,4,5,3,5,3.66666666666667
2473,3473,1108,"The Netherlands",0.921668688738217,"20210416","Boy",2008,11,12,4,3,3,2,4,3,4,3,2,3.11111111111111
2474,3474,1056,"The Netherlands",1.15796515257026,"20210414","Girl",2009,1,12,4,5,3,4,5,3,5,5,4,4.22222222222222
2475,3475,490,"The Netherlands",1.13961680834259,"20210409","Girl",2008,8,12,4,4,4,3,4,5,4,4,4,4
2477,3477,689,"The Netherlands",1.96522580151583,"20210409","Girl",2009,1,12,3,3,2,2,2,2,2,3,4,2.55555555555556
2478,3478,537,"The Netherlands",0.782202561545216,"20210409","Boy",2007,1,14,4,3,3,3,4,3,4,4,4,3.55555555555556
2483,3483,823,"The Netherlands",0.854795655479883,"20210424","Girl",2007,11,13,3,3,3,3,3,3,4,3,4,3.22222222222222
2484,3484,832,"The Netherlands",0.932197205794996,"20210416","Girl",2007,1,14,5,5,3,3,5,3,5,5,4,4.22222222222222
2485,3485,1315,"The Netherlands",1.10477081771781,"20210414","Girl",2007,10,13,4,3,4,4,3,4,4,3,3,3.55555555555556
2486,3486,518,"The Netherlands",0.827928656274489,"20210409","Boy",2006,8,14,4,4,4,4,4,3,4,4,2,3.66666666666667
2487,3487,382,"The Netherlands",0.883439178259921,"20210418","Girl",2008,5,12,4,4,4,3,4,4,4,4,4,3.88888888888889
2491,3491,1322,"The Netherlands",1.15796515257026,"20210410","Girl",2008,10,12,4,4,5,3,3,3,4,4,4,3.77777777777778
2492,3492,1088,"The Netherlands",1.14103901345652,"20210409","Girl",2006,10,14,4,5,3,4,3,3,4,3,4,3.66666666666667
2493,3493,1131,"The Netherlands",1.10237302796699,"20210409","Girl",2008,9,12,4,3,3,4,3,3,4,4,3,3.44444444444444
2496,3496,447,"The Netherlands",0.9681479832124,"20210409","Boy",2009,2,12,4,2,3,5,5,4,1,1,3,3.11111111111111
2498,3498,790,"The Netherlands",1.07513648130036,"20210409","Girl",2007,8,13,4,4,3,5,4,4,3,3,3,3.66666666666667
2499,3499,879,"The Netherlands",1.15924738805372,"20210409","Boy",2008,9,12,4,4,3,3,4,3,3,4,3,3.44444444444444
2500,3500,1210,"The Netherlands",1.10477081771781,"20210409","Girl",2007,5,13,4,5,4,4,4,4,4,5,4,4.22222222222222
2501,3501,745,"The Netherlands",0.924996342934502,"20210410","Boy",2008,8,12,4,4,3,3,4,3,4,4,4,3.66666666666667
2502,3502,489,"The Netherlands",0.952553073693004,"20210425","Boy",2008,6,12,3,4,3,3,4,3,3,3,4,3.33333333333333
2504,3504,1153,"The Netherlands",0.76683422786695,"20210421","Boy",2006,11,14,3,4,4,2,4,3,3,2,4,3.22222222222222
2506,3506,941,"The Netherlands",0.854795655479883,"20210409","Girl",2007,8,13,4,4,4,3,4,3,4,4,3,3.66666666666667
2509,3509,310,"The Netherlands",0.734373770152013,"20210422","Boy",2007,11,13,5,5,4,5,4,4,4,4,4,4.33333333333333
2511,3511,823,"The Netherlands",0.84125868077928,"20210410","Boy",2006,8,14,4,3,3,3,4,3,2,3,4,3.22222222222222
2513,3513,2060,"The Netherlands",1.91113335290406,"20210409","Girl",2008,12,12,4,3,4,3,3,2,2,3,4,3.11111111111111
2514,3514,602,"The Netherlands",0.979468845154907,"20210409","Girl",2007,1,14,3,2,1,1,2,1,2,2,1,1.66666666666667
2519,3519,860,"The Netherlands",0.854795655479883,"20210416","Girl",2007,6,13,4,3,2,3,2,2,3,2,3,2.66666666666667
2523,3523,665,"The Netherlands",0.717754890251369,"20210412","Boy",2007,9,13,4,2,2,1,1,1,1,4,3,2.11111111111111
2524,3524,357,"The Netherlands",0.841026623125398,"20210409","Girl",2007,5,13,5,5,5,5,5,5,5,5,3,4.77777777777778
2525,3525,680,"The Netherlands",0.857564759318448,"20210418","Boy",2008,8,12,4,3,3,2,2,3,3,4,4,3.11111111111111
2528,3528,465,"The Netherlands",0.734373770152013,"20210409","Boy",2007,10,13,4,3,2,3,3,3,4,3,4,3.22222222222222
2530,3530,1193,"The Netherlands",1.27314998646487,"20210409","Boy",2007,7,13,4,4,3,1,3,3,1,4,2,2.77777777777778
2533,3533,164,"The Netherlands",0.897902576081357,"20210413","Girl",2008,6,12,3,2,4,3,4,4,4,3,3,3.33333333333333
2534,3534,1452,"The Netherlands",0.80550529733629,"20210419","Boy",2007,2,14,4,5,3,3,5,4,3,4,3,3.77777777777778
2537,3537,475,"The Netherlands",0.983831052828321,"20210426","Boy",2006,6,14,4,4,3,3,3,4,4,4,4,3.66666666666667
2538,3538,1043,"The Netherlands",0.878356666070866,"20210409","Girl",2007,6,13,4,4,2,3,4,5,4,4,2,3.55555555555556
2539,3539,1104,"The Netherlands",1.19120010074289,"20210415","Boy",2009,2,12,3,3,3,4,3,3,4,3,3,3.22222222222222
2541,3541,1936,"The Netherlands",0.800871146403427,"20210409","Boy",2006,7,14,4,4,4,4,4,3,4,5,4,4
2542,3542,377,"The Netherlands",1.57275695546837,"20210408","Girl",2006,8,14,3,2,1,2,2,1,1,1,4,1.88888888888889
2543,3543,1254,"The Netherlands",0.932197205794996,"20210412","Girl",2006,7,14,3,3,3,3,2,3,3,2,4,2.88888888888889
2545,3545,1114,"The Netherlands",1.19120010074289,"20210416","Boy",2008,12,12,4,4,4,3,3,3,4,3,4,3.55555555555556
2551,3551,548,"The Netherlands",0.722544491263327,"20210409","Boy",2008,3,13,3,4,4,3,3,3,2,4,4,3.33333333333333
2555,3555,619,"The Netherlands",1,"20210408","Girl",2006,5,14,3,3,3,4,4,3,3,3,4,3.33333333333333
2556,3556,361,"The Netherlands",0.857881866810138,"20210409","Girl",2007,8,13,3,3,3,3,3,2,3,2,3,2.77777777777778
2561,3561,481,"The Netherlands",0.771407874851546,"20210410","Boy",2007,10,13,4,4,4,3,3,4,4,2,4,3.55555555555556
2563,3563,1115,"The Netherlands",1.32760449211025,"20210414","Girl",2009,1,12,4,4,4,4,5,4,5,4,5,4.33333333333333
2564,3564,507,"The Netherlands",1.5414802015454,"20210416","Boy",2007,2,14,4,5,4,2,4,4,3,3,3,3.55555555555556
2565,3565,458,"The Netherlands",0.878356666070866,"20210409","Girl",2007,10,13,5,5,4,3,3,4,4,5,5,4.22222222222222
2568,3568,658,"The Netherlands",1.91113335290406,"20210409","Girl",2009,1,12,4,4,4,4,4,4,4,5,4,4.11111111111111
2569,3569,502,"The Netherlands",0.854795655479883,"20210409","Girl",2007,8,13,5,5,3,4,4,4,4,4,4,4.11111111111111
2570,3570,492,"The Netherlands",0.841026623125398,"20210412","Girl",2007,7,13,4,4,4,4,4,4,4,4,4,4
2572,3572,1155,"The Netherlands",1.85986917411667,"20210409","Girl",2008,10,12,4,3,3,3,3,3,4,2,4,3.22222222222222
2574,3574,853,"The Netherlands",0.841483252695094,"20210409","Boy",2007,1,14,4,4,3,3,3,4,3,4,4,3.55555555555556
2576,3576,1707,"The Netherlands",1.64483254956417,"20210409","Girl",2007,11,13,4,3,3,3,2,4,3,3,2,3
2578,3578,1574,"The Netherlands",0.864677329199558,"20210409","Boy",2006,9,14,4,4,4,3,3,3,3,3,4,3.44444444444444
2582,3582,1113,"The Netherlands",0.906822466820736,"20210409","Boy",2008,7,12,4,4,2,2,3,2,3,4,4,3.11111111111111
2584,3584,373,"The Netherlands",1.15796515257026,"20210409","Girl",2008,10,12,4,3,2,2,3,2,4,2,3,2.77777777777778
2586,3586,938,"The Netherlands",1.38653191645373,"20210410","Girl",2008,12,12,4,5,4,4,4,3,3,4,4,3.88888888888889
2587,3587,883,"The Netherlands",0.857881866810138,"20210409","Girl",2007,7,13,4,5,4,4,4,3,3,4,4,3.88888888888889
2588,3588,1270,"The Netherlands",1.13961680834259,"20210409","Girl",2008,11,12,5,4,4,4,4,4,4,5,2,4
2589,3589,704,"The Netherlands",0.952553073693004,"20210409","Boy",2009,1,12,4,4,4,3,4,4,4,4,4,3.88888888888889
2593,3593,483,"The Netherlands",0.906822466820736,"20210413","Boy",2008,8,12,4,3,4,2,3,3,3,3,3,3.11111111111111
2598,3598,1316,"The Netherlands",0.924996342934502,"20210409","Boy",2008,8,12,4,3,3,3,3,4,4,4,4,3.55555555555556
2601,3601,2287,"The Netherlands",1.00035855518002,"20210410","Girl",2007,9,13,5,5,5,5,4,5,4,5,4,4.66666666666667
2606,3606,581,"The Netherlands",0.857881866810138,"20210416","Girl",2007,8,13,4,5,3,3,3,3,3,3,3,3.33333333333333
2607,3607,391,"The Netherlands",0.949132936462899,"20210416","Boy",2007,10,13,3,4,3,3,4,4,4,4,4,3.66666666666667
2608,3608,1341,"The Netherlands",1.00731184207502,"20210409","Boy",2007,1,14,4,4,4,4,3,4,4,4,4,3.88888888888889
2609,3609,667,"The Netherlands",0.854795655479883,"20210409","Girl",2007,8,13,4,5,3,4,5,4,4,5,5,4.33333333333333
2610,3610,275,"The Netherlands",0.758982051300333,"20210409","Boy",2008,1,13,4,5,4,4,3,4,1,5,3,3.66666666666667
2612,3612,658,"The Netherlands",1.42773144903969,"20210414","Boy",2006,6,14,3,3,2,3,2,2,4,2,4,2.77777777777778
2614,3614,550,"The Netherlands",0.878356666070866,"20210417","Girl",2008,4,13,5,4,3,2,4,4,4,4,3,3.66666666666667
